Time,Ws_name,Message
2024-03-15 12:22:18,Tradestation WS,"Heartbeat:252, Timestamp:2024-03-15T11:22:19Z"
2024-03-15 12:22:20,Volumetrica WS,Pong: {}
2024-03-15 12:22:23,Tradestation WS,"Heartbeat:253, Timestamp:2024-03-15T11:22:24Z"
2024-03-15 12:22:25,Volumetrica WS,Pong: {}
2024-03-15 12:22:28,Tradestation WS,"Heartbeat:254, Timestamp:2024-03-15T11:22:29Z"
2024-03-15 12:22:30,Volumetrica WS,Pong: {}
2024-03-15 12:22:33,Tradestation WS,"Heartbeat:255, Timestamp:2024-03-15T11:22:34Z"
2024-03-15 12:22:35,Volumetrica WS,Pong: {}
2024-03-15 12:22:38,Tradestation WS,"Heartbeat:256, Timestamp:2024-03-15T11:22:39Z"
2024-03-15 12:22:40,Volumetrica WS,Pong: {}
2024-03-15 12:22:43,Tradestation WS,"Heartbeat:257, Timestamp:2024-03-15T11:22:44Z"
2024-03-15 12:22:45,Volumetrica WS,Pong: {}
2024-03-15 12:22:48,Tradestation WS,"Heartbeat:258, Timestamp:2024-03-15T11:22:49Z"
2024-03-15 12:22:50,Volumetrica WS,Pong: {}
2024-03-15 12:22:53,Tradestation WS,"Heartbeat:259, Timestamp:2024-03-15T11:22:54Z"
2024-03-15 12:22:55,Volumetrica WS,Pong: {}
2024-03-15 12:22:58,Tradestation WS,"Heartbeat:260, Timestamp:2024-03-15T11:22:59Z"
2024-03-15 12:23:00,Volumetrica WS,Pong: {}
2024-03-15 12:23:03,Tradestation WS,"Heartbeat:261, Timestamp:2024-03-15T11:23:04Z"
2024-03-15 12:23:05,Volumetrica WS,Pong: {}
2024-03-15 12:23:08,Tradestation WS,"Heartbeat:262, Timestamp:2024-03-15T11:23:09Z"
2024-03-15 12:23:10,Volumetrica WS,Pong: {}
2024-03-15 12:23:13,Tradestation WS,"Heartbeat:263, Timestamp:2024-03-15T11:23:14Z"
2024-03-15 12:23:15,Volumetrica WS,Pong: {}
2024-03-15 12:23:18,Tradestation WS,"Heartbeat:264, Timestamp:2024-03-15T11:23:19Z"
2024-03-15 12:23:20,Volumetrica WS,Pong: {}
2024-03-15 12:23:23,Tradestation WS,"Heartbeat:265, Timestamp:2024-03-15T11:23:24Z"
2024-03-15 12:23:25,Volumetrica WS,Pong: {}
2024-03-15 12:23:28,Tradestation WS,"Heartbeat:266, Timestamp:2024-03-15T11:23:29Z"
2024-03-15 12:23:30,Volumetrica WS,Pong: {}
2024-03-15 12:23:33,Tradestation WS,"Heartbeat:267, Timestamp:2024-03-15T11:23:34Z"
2024-03-15 12:23:35,Volumetrica WS,Pong: {}
2024-03-15 12:23:38,Tradestation WS,"Heartbeat:268, Timestamp:2024-03-15T11:23:39Z"
2024-03-15 12:23:40,Volumetrica WS,Pong: {}
2024-03-15 12:23:43,Tradestation WS,"Heartbeat:269, Timestamp:2024-03-15T11:23:44Z"
2024-03-15 12:23:45,Volumetrica WS,Pong: {}
2024-03-15 12:23:48,Tradestation WS,"Heartbeat:270, Timestamp:2024-03-15T11:23:49Z"
2024-03-15 12:23:50,Volumetrica WS,Pong: {}
2024-03-15 12:23:53,Tradestation WS,"Heartbeat:271, Timestamp:2024-03-15T11:23:54Z"
2024-03-15 12:23:55,Volumetrica WS,Pong: {}
2024-03-15 12:23:58,Tradestation WS,"Heartbeat:272, Timestamp:2024-03-15T11:23:59Z"
2024-03-15 12:24:00,Volumetrica WS,Pong: {}
2024-03-15 12:24:03,Tradestation WS,"Heartbeat:273, Timestamp:2024-03-15T11:24:04Z"
2024-03-15 12:24:05,Volumetrica WS,Pong: {}
2024-03-15 12:24:08,Tradestation WS,"Heartbeat:274, Timestamp:2024-03-15T11:24:09Z"
2024-03-15 12:24:10,Volumetrica WS,Pong: {}
2024-03-15 12:24:13,Tradestation WS,"Heartbeat:275, Timestamp:2024-03-15T11:24:14Z"
2024-03-15 12:24:15,Volumetrica WS,Pong: {}
2024-03-15 12:24:18,Tradestation WS,"Heartbeat:276, Timestamp:2024-03-15T11:24:19Z"
2024-03-15 12:24:20,Volumetrica WS,Pong: {}
2024-03-15 12:24:23,Tradestation WS,"Heartbeat:277, Timestamp:2024-03-15T11:24:24Z"
2024-03-15 12:24:25,Volumetrica WS,Pong: {}
2024-03-15 12:24:28,Tradestation WS,"Heartbeat:278, Timestamp:2024-03-15T11:24:29Z"
2024-03-15 12:24:30,Volumetrica WS,Pong: {}
2024-03-15 12:24:33,Tradestation WS,"Heartbeat:279, Timestamp:2024-03-15T11:24:34Z"
2024-03-15 12:24:35,Volumetrica WS,Pong: {}
2024-03-15 12:24:38,Tradestation WS,"Heartbeat:280, Timestamp:2024-03-15T11:24:39Z"
2024-03-15 12:24:40,Volumetrica WS,Pong: {}
2024-03-15 12:24:43,Tradestation WS,"Heartbeat:281, Timestamp:2024-03-15T11:24:44Z"
2024-03-15 12:24:45,Volumetrica WS,Pong: {}
2024-03-15 12:24:48,Tradestation WS,"Heartbeat:282, Timestamp:2024-03-15T11:24:49Z"
2024-03-15 12:24:50,Volumetrica WS,Pong: {}
2024-03-15 12:24:53,Tradestation WS,"Heartbeat:283, Timestamp:2024-03-15T11:24:54Z"
2024-03-15 12:24:55,Volumetrica WS,Pong: {}
2024-03-15 12:24:58,Tradestation WS,"Heartbeat:284, Timestamp:2024-03-15T11:24:59Z"
2024-03-15 12:25:00,Volumetrica WS,Pong: {}
2024-03-15 12:25:03,Tradestation WS,"Heartbeat:285, Timestamp:2024-03-15T11:25:04Z"
2024-03-15 12:25:05,Volumetrica WS,Pong: {}
2024-03-15 12:25:08,Tradestation WS,"Heartbeat:286, Timestamp:2024-03-15T11:25:09Z"
2024-03-15 12:25:10,Volumetrica WS,Pong: {}
2024-03-15 12:25:13,Tradestation WS,"Heartbeat:287, Timestamp:2024-03-15T11:25:14Z"
2024-03-15 12:25:15,Volumetrica WS,Pong: {}
2024-03-15 12:25:18,Tradestation WS,"Heartbeat:288, Timestamp:2024-03-15T11:25:19Z"
2024-03-15 12:25:20,Volumetrica WS,Pong: {}
2024-03-15 12:25:23,Tradestation WS,"Heartbeat:289, Timestamp:2024-03-15T11:25:24Z"
2024-03-15 12:25:25,Volumetrica WS,Pong: {}
2024-03-15 12:25:28,Tradestation WS,"Heartbeat:290, Timestamp:2024-03-15T11:25:29Z"
2024-03-15 12:25:30,Volumetrica WS,Pong: {}
2024-03-15 12:25:33,Tradestation WS,"Heartbeat:291, Timestamp:2024-03-15T11:25:34Z"
2024-03-15 12:25:35,Volumetrica WS,Pong: {}
2024-03-15 12:25:38,Tradestation WS,"Heartbeat:292, Timestamp:2024-03-15T11:25:39Z"
2024-03-15 12:25:40,Volumetrica WS,Pong: {}
2024-03-15 12:25:43,Tradestation WS,"Heartbeat:293, Timestamp:2024-03-15T11:25:44Z"
2024-03-15 12:25:45,Volumetrica WS,Pong: {}
2024-03-15 12:25:48,Tradestation WS,"Heartbeat:294, Timestamp:2024-03-15T11:25:49Z"
2024-03-15 12:25:50,Volumetrica WS,Pong: {}
2024-03-15 12:25:53,Tradestation WS,"Heartbeat:295, Timestamp:2024-03-15T11:25:54Z"
2024-03-15 12:25:55,Volumetrica WS,Pong: {}
2024-03-15 12:25:58,Tradestation WS,"Heartbeat:296, Timestamp:2024-03-15T11:25:59Z"
2024-03-15 12:26:00,Volumetrica WS,Pong: {}
2024-03-15 12:26:03,Tradestation WS,"Heartbeat:297, Timestamp:2024-03-15T11:26:04Z"
2024-03-15 12:26:05,Volumetrica WS,Pong: {}
2024-03-15 12:26:08,Tradestation WS,"Heartbeat:298, Timestamp:2024-03-15T11:26:09Z"
2024-03-15 12:26:10,Volumetrica WS,Pong: {}
2024-03-15 12:26:13,Tradestation WS,"Heartbeat:299, Timestamp:2024-03-15T11:26:14Z"
2024-03-15 12:26:15,Volumetrica WS,Pong: {}
2024-03-15 12:26:18,Tradestation WS,"Heartbeat:300, Timestamp:2024-03-15T11:26:19Z"
2024-03-15 12:26:20,Volumetrica WS,Pong: {}
2024-03-15 12:26:23,Tradestation WS,"Heartbeat:301, Timestamp:2024-03-15T11:26:24Z"
2024-03-15 12:26:25,Volumetrica WS,Pong: {}
2024-03-15 12:26:28,Tradestation WS,"Heartbeat:302, Timestamp:2024-03-15T11:26:29Z"
2024-03-15 12:26:30,Volumetrica WS,Pong: {}
2024-03-15 12:26:33,Tradestation WS,"Heartbeat:303, Timestamp:2024-03-15T11:26:34Z"
2024-03-15 12:26:35,Volumetrica WS,Pong: {}
2024-03-15 12:26:38,Tradestation WS,"Heartbeat:304, Timestamp:2024-03-15T11:26:39Z"
2024-03-15 12:26:40,Volumetrica WS,Pong: {}
2024-03-15 12:26:43,Tradestation WS,"Heartbeat:305, Timestamp:2024-03-15T11:26:44Z"
2024-03-15 12:26:45,Volumetrica WS,Pong: {}
2024-03-15 12:26:48,Tradestation WS,"Heartbeat:306, Timestamp:2024-03-15T11:26:49Z"
2024-03-15 12:26:50,Volumetrica WS,Pong: {}
2024-03-15 12:26:53,Tradestation WS,"Heartbeat:307, Timestamp:2024-03-15T11:26:54Z"
2024-03-15 12:26:55,Volumetrica WS,Pong: {}
2024-03-15 12:26:58,Tradestation WS,"Heartbeat:308, Timestamp:2024-03-15T11:26:59Z"
2024-03-15 12:27:00,Volumetrica WS,Pong: {}
2024-03-15 12:27:03,Tradestation WS,"Heartbeat:309, Timestamp:2024-03-15T11:27:04Z"
2024-03-15 12:27:05,Volumetrica WS,Pong: {}
2024-03-15 12:27:08,Tradestation WS,"Heartbeat:310, Timestamp:2024-03-15T11:27:09Z"
2024-03-15 12:27:10,Volumetrica WS,Pong: {}
2024-03-15 12:27:13,Tradestation WS,"Heartbeat:311, Timestamp:2024-03-15T11:27:14Z"
2024-03-15 12:27:15,Volumetrica WS,Pong: {}
2024-03-15 12:27:18,Tradestation WS,"Heartbeat:312, Timestamp:2024-03-15T11:27:19Z"
2024-03-15 12:27:20,Volumetrica WS,Pong: {}
2024-03-15 12:27:23,Tradestation WS,"Heartbeat:313, Timestamp:2024-03-15T11:27:24Z"
2024-03-15 12:27:25,Volumetrica WS,Pong: {}
2024-03-15 12:27:28,Tradestation WS,"Heartbeat:314, Timestamp:2024-03-15T11:27:29Z"
2024-03-15 12:27:31,Volumetrica WS,Pong: {}
2024-03-15 12:27:33,Tradestation WS,"Heartbeat:315, Timestamp:2024-03-15T11:27:34Z"
2024-03-15 12:27:36,Volumetrica WS,Pong: {}
2024-03-15 12:27:38,Tradestation WS,"Heartbeat:316, Timestamp:2024-03-15T11:27:39Z"
2024-03-15 12:27:41,Volumetrica WS,Pong: {}
2024-03-15 12:27:43,Tradestation WS,"Heartbeat:317, Timestamp:2024-03-15T11:27:44Z"
2024-03-15 12:27:46,Volumetrica WS,Pong: {}
2024-03-15 12:27:48,Tradestation WS,"Heartbeat:318, Timestamp:2024-03-15T11:27:49Z"
2024-03-15 12:27:51,Volumetrica WS,Pong: {}
2024-03-15 12:27:53,Tradestation WS,"Heartbeat:319, Timestamp:2024-03-15T11:27:54Z"
2024-03-15 12:27:56,Volumetrica WS,Pong: {}
2024-03-15 12:27:58,Tradestation WS,"Heartbeat:320, Timestamp:2024-03-15T11:27:59Z"
2024-03-15 12:28:01,Volumetrica WS,Pong: {}
2024-03-15 12:28:03,Tradestation WS,"Heartbeat:321, Timestamp:2024-03-15T11:28:04Z"
2024-03-15 12:28:06,Volumetrica WS,Pong: {}
2024-03-15 12:28:08,Tradestation WS,"Heartbeat:322, Timestamp:2024-03-15T11:28:09Z"
2024-03-15 12:28:11,Volumetrica WS,Pong: {}
2024-03-15 12:28:13,Tradestation WS,"Heartbeat:323, Timestamp:2024-03-15T11:28:14Z"
2024-03-15 12:28:16,Volumetrica WS,Pong: {}
2024-03-15 12:28:18,Tradestation WS,"Heartbeat:324, Timestamp:2024-03-15T11:28:19Z"
2024-03-15 12:28:21,Volumetrica WS,Pong: {}
2024-03-15 12:28:31,Volumetrica WS,Connection Opened
2024-03-15 12:28:32,Volumetrica WS,"LoginMsg: {""success"": true}"
2024-03-15 12:28:32,Volumetrica WS,Pong: {}
2024-03-15 12:28:32,Tradestation WS,StreamStatus:EndSnapshot
2024-03-15 12:28:37,Volumetrica WS,Pong: {}
2024-03-15 12:28:37,Tradestation WS,"Heartbeat:1, Timestamp:2024-03-15T11:28:37Z"
2024-03-15 12:28:42,Volumetrica WS,Pong: {}
2024-03-15 12:28:42,Tradestation WS,"Heartbeat:2, Timestamp:2024-03-15T11:28:42Z"
2024-03-15 12:28:47,Volumetrica WS,Pong: {}
2024-03-15 12:28:47,Tradestation WS,"Heartbeat:3, Timestamp:2024-03-15T11:28:47Z"
2024-03-15 12:28:52,Volumetrica WS,Pong: {}
2024-03-15 12:28:52,Tradestation WS,"Heartbeat:4, Timestamp:2024-03-15T11:28:52Z"
2024-03-15 12:28:57,Volumetrica WS,Pong: {}
2024-03-15 12:28:57,Tradestation WS,"Heartbeat:5, Timestamp:2024-03-15T11:28:57Z"
2024-03-15 12:29:02,Volumetrica WS,Pong: {}
2024-03-15 12:29:02,Tradestation WS,"Heartbeat:6, Timestamp:2024-03-15T11:29:02Z"
2024-03-15 12:29:07,Volumetrica WS,Pong: {}
2024-03-15 12:29:07,Tradestation WS,"Heartbeat:7, Timestamp:2024-03-15T11:29:07Z"
2024-03-15 12:29:12,Volumetrica WS,Pong: {}
2024-03-15 12:29:12,Tradestation WS,"Heartbeat:8, Timestamp:2024-03-15T11:29:12Z"
2024-03-15 12:29:17,Volumetrica WS,Pong: {}
2024-03-15 12:29:17,Tradestation WS,"Heartbeat:9, Timestamp:2024-03-15T11:29:17Z"
2024-03-15 12:29:22,Volumetrica WS,Pong: {}
2024-03-15 12:29:22,Tradestation WS,"Heartbeat:10, Timestamp:2024-03-15T11:29:22Z"
2024-03-15 12:29:27,Volumetrica WS,Pong: {}
2024-03-15 12:29:27,Tradestation WS,"Heartbeat:11, Timestamp:2024-03-15T11:29:27Z"
2024-03-15 12:29:32,Volumetrica WS,Pong: {}
2024-03-15 12:29:32,Tradestation WS,"Heartbeat:12, Timestamp:2024-03-15T11:29:32Z"
2024-03-15 12:29:37,Volumetrica WS,Pong: {}
2024-03-15 12:29:37,Tradestation WS,"Heartbeat:13, Timestamp:2024-03-15T11:29:37Z"
2024-03-15 12:29:42,Volumetrica WS,Pong: {}
2024-03-15 12:29:42,Tradestation WS,"Heartbeat:14, Timestamp:2024-03-15T11:29:42Z"
2024-03-15 12:29:47,Volumetrica WS,Pong: {}
2024-03-15 12:29:47,Tradestation WS,"Heartbeat:15, Timestamp:2024-03-15T11:29:47Z"
2024-03-15 12:29:52,Volumetrica WS,Pong: {}
2024-03-15 12:29:52,Tradestation WS,"Heartbeat:16, Timestamp:2024-03-15T11:29:52Z"
2024-03-15 12:29:57,Volumetrica WS,Pong: {}
2024-03-15 12:29:57,Tradestation WS,"Heartbeat:17, Timestamp:2024-03-15T11:29:57Z"
2024-03-15 12:30:02,Volumetrica WS,Pong: {}
2024-03-15 12:30:02,Tradestation WS,"Heartbeat:18, Timestamp:2024-03-15T11:30:02Z"
2024-03-15 12:30:07,Volumetrica WS,Pong: {}
2024-03-15 12:30:07,Tradestation WS,"Heartbeat:19, Timestamp:2024-03-15T11:30:07Z"
2024-03-15 12:30:12,Volumetrica WS,Pong: {}
2024-03-15 12:30:12,Tradestation WS,"Heartbeat:20, Timestamp:2024-03-15T11:30:12Z"
2024-03-15 12:30:17,Volumetrica WS,Pong: {}
2024-03-15 12:30:17,Tradestation WS,"Heartbeat:21, Timestamp:2024-03-15T11:30:17Z"
2024-03-15 12:30:22,Volumetrica WS,Pong: {}
2024-03-15 12:30:22,Tradestation WS,"Heartbeat:22, Timestamp:2024-03-15T11:30:22Z"
2024-03-15 12:30:27,Volumetrica WS,Pong: {}
2024-03-15 12:30:27,Tradestation WS,"Heartbeat:23, Timestamp:2024-03-15T11:30:27Z"
2024-03-15 12:30:32,Volumetrica WS,Pong: {}
2024-03-15 12:30:32,Tradestation WS,"Heartbeat:24, Timestamp:2024-03-15T11:30:32Z"
2024-03-15 12:30:37,Volumetrica WS,Pong: {}
2024-03-15 12:30:37,Tradestation WS,"Heartbeat:25, Timestamp:2024-03-15T11:30:37Z"
2024-03-15 12:30:42,Volumetrica WS,Pong: {}
2024-03-15 12:30:42,Tradestation WS,"Heartbeat:26, Timestamp:2024-03-15T11:30:42Z"
2024-03-15 12:30:47,Volumetrica WS,Pong: {}
2024-03-15 12:30:47,Tradestation WS,"Heartbeat:27, Timestamp:2024-03-15T11:30:47Z"
2024-03-15 12:30:52,Volumetrica WS,Pong: {}
2024-03-15 12:30:52,Tradestation WS,"Heartbeat:28, Timestamp:2024-03-15T11:30:52Z"
2024-03-15 12:30:57,Volumetrica WS,Pong: {}
2024-03-15 12:30:57,Tradestation WS,"Heartbeat:29, Timestamp:2024-03-15T11:30:57Z"
2024-03-15 12:31:02,Volumetrica WS,Pong: {}
2024-03-15 12:31:02,Tradestation WS,"Heartbeat:30, Timestamp:2024-03-15T11:31:02Z"
2024-03-15 12:31:07,Volumetrica WS,Pong: {}
2024-03-15 12:31:07,Tradestation WS,"Heartbeat:31, Timestamp:2024-03-15T11:31:07Z"
2024-03-15 12:31:12,Volumetrica WS,Pong: {}
2024-03-15 12:31:12,Tradestation WS,"Heartbeat:32, Timestamp:2024-03-15T11:31:12Z"
2024-03-15 12:31:17,Volumetrica WS,Pong: {}
2024-03-15 12:31:17,Tradestation WS,"Heartbeat:33, Timestamp:2024-03-15T11:31:17Z"
2024-03-15 12:31:22,Volumetrica WS,Pong: {}
2024-03-15 12:31:22,Tradestation WS,"Heartbeat:34, Timestamp:2024-03-15T11:31:22Z"
2024-03-15 12:31:27,Volumetrica WS,Pong: {}
2024-03-15 12:31:27,Tradestation WS,"Heartbeat:35, Timestamp:2024-03-15T11:31:27Z"
2024-03-15 12:31:32,Volumetrica WS,Pong: {}
2024-03-15 12:31:32,Tradestation WS,"Heartbeat:36, Timestamp:2024-03-15T11:31:32Z"
2024-03-15 12:31:37,Tradestation WS,"Heartbeat:37, Timestamp:2024-03-15T11:31:37Z"
2024-03-15 12:31:37,Volumetrica WS,Pong: {}
2024-03-15 12:31:42,Tradestation WS,"Heartbeat:38, Timestamp:2024-03-15T11:31:42Z"
2024-03-15 12:31:42,Volumetrica WS,Pong: {}
2024-03-15 12:31:47,Volumetrica WS,Pong: {}
2024-03-15 12:31:47,Tradestation WS,"Heartbeat:39, Timestamp:2024-03-15T11:31:47Z"
2024-03-15 12:31:52,Tradestation WS,"Heartbeat:40, Timestamp:2024-03-15T11:31:52Z"
2024-03-15 12:31:52,Volumetrica WS,Pong: {}
2024-03-15 12:31:57,Tradestation WS,"Heartbeat:41, Timestamp:2024-03-15T11:31:57Z"
2024-03-15 12:31:57,Volumetrica WS,Pong: {}
2024-03-15 12:32:02,Tradestation WS,"Heartbeat:42, Timestamp:2024-03-15T11:32:02Z"
2024-03-15 12:32:02,Volumetrica WS,Pong: {}
2024-03-15 12:32:07,Tradestation WS,"Heartbeat:43, Timestamp:2024-03-15T11:32:07Z"
2024-03-15 12:32:07,Volumetrica WS,Pong: {}
2024-03-15 12:32:12,Tradestation WS,"Heartbeat:44, Timestamp:2024-03-15T11:32:12Z"
2024-03-15 12:32:12,Volumetrica WS,Pong: {}
2024-03-15 12:32:17,Tradestation WS,"Heartbeat:45, Timestamp:2024-03-15T11:32:17Z"
2024-03-15 12:32:17,Volumetrica WS,Pong: {}
2024-03-15 12:32:22,Tradestation WS,"Heartbeat:46, Timestamp:2024-03-15T11:32:22Z"
2024-03-15 12:32:22,Volumetrica WS,Pong: {}
2024-03-15 12:32:27,Tradestation WS,"Heartbeat:47, Timestamp:2024-03-15T11:32:27Z"
2024-03-15 12:32:27,Volumetrica WS,Pong: {}
2024-03-15 12:32:32,Tradestation WS,"Heartbeat:48, Timestamp:2024-03-15T11:32:32Z"
2024-03-15 12:32:32,Volumetrica WS,Pong: {}
2024-03-15 12:32:37,Tradestation WS,"Heartbeat:49, Timestamp:2024-03-15T11:32:37Z"
2024-03-15 12:32:37,Volumetrica WS,Pong: {}
2024-03-15 12:32:42,Tradestation WS,"Heartbeat:50, Timestamp:2024-03-15T11:32:42Z"
2024-03-15 12:32:42,Volumetrica WS,Pong: {}
2024-03-15 12:32:47,Tradestation WS,"Heartbeat:51, Timestamp:2024-03-15T11:32:47Z"
2024-03-15 12:32:47,Volumetrica WS,Pong: {}
2024-03-15 12:32:52,Tradestation WS,"Heartbeat:52, Timestamp:2024-03-15T11:32:52Z"
2024-03-15 12:32:52,Volumetrica WS,Pong: {}
2024-03-15 12:32:57,Tradestation WS,"Heartbeat:53, Timestamp:2024-03-15T11:32:57Z"
2024-03-15 12:32:57,Volumetrica WS,Pong: {}
2024-03-15 12:33:02,Tradestation WS,"Heartbeat:54, Timestamp:2024-03-15T11:33:02Z"
2024-03-15 12:33:02,Volumetrica WS,Pong: {}
2024-03-15 12:33:07,Tradestation WS,"Heartbeat:55, Timestamp:2024-03-15T11:33:07Z"
2024-03-15 12:33:07,Volumetrica WS,Pong: {}
2024-03-15 12:33:12,Tradestation WS,"Heartbeat:56, Timestamp:2024-03-15T11:33:12Z"
2024-03-15 12:33:12,Volumetrica WS,Pong: {}
2024-03-15 12:33:17,Tradestation WS,"Heartbeat:57, Timestamp:2024-03-15T11:33:17Z"
2024-03-15 12:33:17,Volumetrica WS,Pong: {}
2024-03-15 12:33:22,Tradestation WS,"Heartbeat:58, Timestamp:2024-03-15T11:33:22Z"
2024-03-15 12:33:22,Volumetrica WS,Pong: {}
2024-03-15 12:33:27,Tradestation WS,"Heartbeat:59, Timestamp:2024-03-15T11:33:27Z"
2024-03-15 12:33:27,Volumetrica WS,Pong: {}
2024-03-15 12:33:32,Tradestation WS,"Heartbeat:60, Timestamp:2024-03-15T11:33:32Z"
2024-03-15 12:33:32,Volumetrica WS,Pong: {}
2024-03-15 12:33:37,Tradestation WS,"Heartbeat:61, Timestamp:2024-03-15T11:33:37Z"
2024-03-15 12:33:37,Volumetrica WS,Pong: {}
2024-03-15 12:33:42,Tradestation WS,"Heartbeat:62, Timestamp:2024-03-15T11:33:42Z"
2024-03-15 12:33:42,Volumetrica WS,Pong: {}
2024-03-15 12:33:47,Tradestation WS,"Heartbeat:63, Timestamp:2024-03-15T11:33:47Z"
2024-03-15 12:33:47,Volumetrica WS,Pong: {}
2024-03-15 12:33:52,Tradestation WS,"Heartbeat:64, Timestamp:2024-03-15T11:33:52Z"
2024-03-15 12:33:52,Volumetrica WS,Pong: {}
2024-03-15 12:33:57,Tradestation WS,"Heartbeat:65, Timestamp:2024-03-15T11:33:57Z"
2024-03-15 12:33:57,Volumetrica WS,Pong: {}
2024-03-15 12:34:02,Tradestation WS,"Heartbeat:66, Timestamp:2024-03-15T11:34:02Z"
2024-03-15 12:34:02,Volumetrica WS,Pong: {}
2024-03-15 12:34:07,Tradestation WS,"Heartbeat:67, Timestamp:2024-03-15T11:34:07Z"
2024-03-15 12:34:07,Volumetrica WS,Pong: {}
2024-03-15 12:34:12,Tradestation WS,"Heartbeat:68, Timestamp:2024-03-15T11:34:12Z"
2024-03-15 12:34:12,Volumetrica WS,Pong: {}
2024-03-15 12:34:17,Tradestation WS,"Heartbeat:69, Timestamp:2024-03-15T11:34:17Z"
2024-03-15 12:34:17,Volumetrica WS,Pong: {}
2024-03-15 12:34:22,Tradestation WS,"Heartbeat:70, Timestamp:2024-03-15T11:34:22Z"
2024-03-15 12:34:22,Volumetrica WS,Pong: {}
2024-03-15 12:34:27,Tradestation WS,"Heartbeat:71, Timestamp:2024-03-15T11:34:27Z"
2024-03-15 12:34:27,Volumetrica WS,Pong: {}
2024-03-15 12:34:32,Tradestation WS,"Heartbeat:72, Timestamp:2024-03-15T11:34:32Z"
2024-03-15 12:34:32,Volumetrica WS,Pong: {}
2024-03-15 12:34:37,Tradestation WS,"Heartbeat:73, Timestamp:2024-03-15T11:34:37Z"
2024-03-15 12:34:37,Volumetrica WS,Pong: {}
2024-03-15 12:34:42,Tradestation WS,"Heartbeat:74, Timestamp:2024-03-15T11:34:42Z"
2024-03-15 12:34:42,Volumetrica WS,Pong: {}
2024-03-15 12:34:47,Tradestation WS,"Heartbeat:75, Timestamp:2024-03-15T11:34:47Z"
2024-03-15 12:34:47,Volumetrica WS,Pong: {}
2024-03-15 12:34:52,Tradestation WS,"Heartbeat:76, Timestamp:2024-03-15T11:34:52Z"
2024-03-15 12:34:52,Volumetrica WS,Pong: {}
2024-03-15 12:34:57,Tradestation WS,"Heartbeat:77, Timestamp:2024-03-15T11:34:57Z"
2024-03-15 12:34:57,Volumetrica WS,Pong: {}
2024-03-15 12:35:02,Tradestation WS,"Heartbeat:78, Timestamp:2024-03-15T11:35:02Z"
2024-03-15 12:35:02,Volumetrica WS,Pong: {}
2024-03-15 12:35:07,Tradestation WS,"Heartbeat:79, Timestamp:2024-03-15T11:35:07Z"
2024-03-15 12:35:07,Volumetrica WS,Pong: {}
2024-03-15 12:35:12,Tradestation WS,"Heartbeat:80, Timestamp:2024-03-15T11:35:12Z"
2024-03-15 12:35:12,Volumetrica WS,Pong: {}
2024-03-15 12:35:17,Tradestation WS,"Heartbeat:81, Timestamp:2024-03-15T11:35:17Z"
2024-03-15 12:35:17,Volumetrica WS,Pong: {}
2024-03-15 12:35:22,Tradestation WS,"Heartbeat:82, Timestamp:2024-03-15T11:35:22Z"
2024-03-15 12:35:22,Volumetrica WS,Pong: {}
2024-03-15 12:35:27,Tradestation WS,"Heartbeat:83, Timestamp:2024-03-15T11:35:27Z"
2024-03-15 12:35:27,Volumetrica WS,Pong: {}
2024-03-15 12:35:32,Tradestation WS,"Heartbeat:84, Timestamp:2024-03-15T11:35:32Z"
2024-03-15 12:35:32,Volumetrica WS,Pong: {}
2024-03-15 12:35:37,Tradestation WS,"Heartbeat:85, Timestamp:2024-03-15T11:35:37Z"
2024-03-15 12:35:37,Volumetrica WS,Pong: {}
2024-03-15 12:35:42,Tradestation WS,"Heartbeat:86, Timestamp:2024-03-15T11:35:42Z"
2024-03-15 12:35:42,Volumetrica WS,Pong: {}
2024-03-15 12:35:47,Tradestation WS,"Heartbeat:87, Timestamp:2024-03-15T11:35:47Z"
2024-03-15 12:35:47,Volumetrica WS,Pong: {}
2024-03-15 12:35:52,Tradestation WS,"Heartbeat:88, Timestamp:2024-03-15T11:35:52Z"
2024-03-15 12:35:52,Volumetrica WS,Pong: {}
2024-03-15 12:35:57,Tradestation WS,"Heartbeat:89, Timestamp:2024-03-15T11:35:57Z"
2024-03-15 12:35:57,Volumetrica WS,Pong: {}
2024-03-15 12:36:02,Tradestation WS,"Heartbeat:90, Timestamp:2024-03-15T11:36:02Z"
2024-03-15 12:36:02,Volumetrica WS,Pong: {}
2024-03-15 12:36:07,Tradestation WS,"Heartbeat:91, Timestamp:2024-03-15T11:36:07Z"
2024-03-15 12:36:07,Volumetrica WS,Pong: {}
2024-03-15 12:36:12,Tradestation WS,"Heartbeat:92, Timestamp:2024-03-15T11:36:12Z"
2024-03-15 12:36:12,Volumetrica WS,Pong: {}
2024-03-15 12:36:17,Tradestation WS,"Heartbeat:93, Timestamp:2024-03-15T11:36:17Z"
2024-03-15 12:36:17,Volumetrica WS,Pong: {}
2024-03-15 12:36:22,Tradestation WS,"Heartbeat:94, Timestamp:2024-03-15T11:36:22Z"
2024-03-15 12:36:22,Volumetrica WS,Pong: {}
2024-03-15 12:36:27,Tradestation WS,"Heartbeat:95, Timestamp:2024-03-15T11:36:27Z"
2024-03-15 12:36:27,Volumetrica WS,Pong: {}
2024-03-15 12:36:32,Tradestation WS,"Heartbeat:96, Timestamp:2024-03-15T11:36:32Z"
